"","combo","Wang","ID1","ID2","age1","amg1","age2","amg2","same.amg.yn","age.dif","same.age.yn"
"23","DGUMEA",-0.4201,"DGU","MEA",10.4630136986301,"AMG2",8.34794520547945,"AMG7","Between All-Male Groups",2.11506849315065,"Different Age Class"
"24","DGUMEA",-0.4201,"DGU","MEA",10.4630136986301,"AMG2",8.34794520547945,"AMG7","Between All-Male Groups",2.11506849315065,"Different Age Class"
"25","HASVOD",-0.4153,"HAS","VOD",7.68219178082192,"AMG8",7.86575342465753,"AMG2","Between All-Male Groups",0.183561643835611,"Same Age Class"
"26","HASVOD",-0.4153,"HAS","VOD",7.68219178082192,"AMG8",7.86575342465753,"AMG2","Between All-Male Groups",0.183561643835611,"Same Age Class"
"27","ATEKHA",-0.4147,"ATE","KHA",8.86575342465753,"AMG2",9.36164383561644,"AMG3","Between All-Male Groups",0.495890410958911,"Same Age Class"
"28","ATEKHA",-0.4147,"ATE","KHA",8.86575342465753,"AMG2",9.36164383561644,"AMG3","Between All-Male Groups",0.495890410958911,"Same Age Class"
"29","KHAQUA",-0.408,"KHA","QUA",9.36164383561644,"AMG3",8.86849315068493,"AMG7","Between All-Male Groups",0.493150684931511,"Same Age Class"
"30","KHAQUA",-0.408,"KHA","QUA",9.36164383561644,"AMG3",8.86849315068493,"AMG7","Between All-Male Groups",0.493150684931511,"Same Age Class"
"31","MEASMA",-0.3975,"MEA","SMA",8.34794520547945,"AMG7",7.75616438356164,"AMG4","Between All-Male Groups",0.591780821917809,"Same Age Class"
"32","MEASMA",-0.3975,"MEA","SMA",8.34794520547945,"AMG7",7.75616438356164,"AMG4","Between All-Male Groups",0.591780821917809,"Same Age Class"
"33","SMAWHI",-0.3949,"SMA","WHI",7.75616438356164,"AMG4",12.3643835616438,"AMG2","Between All-Male Groups",4.60821917808216,"Different Age Class"
"34","SMAWHI",-0.3949,"SMA","WHI",7.75616438356164,"AMG4",12.3643835616438,"AMG2","Between All-Male Groups",4.60821917808216,"Different Age Class"
"35","ONERAN",-0.3946,"ONE","RAN",9.25479452054794,"AMG3",8.93150684931507,"AMG8","Between All-Male Groups",0.323287671232869,"Same Age Class"
"36","ONERAN",-0.3946,"ONE","RAN",9.25479452054794,"AMG3",8.93150684931507,"AMG8","Between All-Male Groups",0.323287671232869,"Same Age Class"
"37","DYEKHA",-0.3814,"DYE","KHA",9.96438356164384,"AMG6",9.36164383561644,"AMG3","Between All-Male Groups",0.6027397260274,"Same Age Class"
"38","DYEKHA",-0.3814,"DYE","KHA",9.96438356164384,"AMG6",9.36164383561644,"AMG3","Between All-Male Groups",0.6027397260274,"Same Age Class"
"39","HOOVOD",-0.3784,"HOO","VOD",9.25753424657534,"AMG7",7.86575342465753,"AMG2","Between All-Male Groups",1.39178082191781,"Same Age Class"
"40","HOOVOD",-0.3784,"HOO","VOD",9.25753424657534,"AMG7",7.86575342465753,"AMG2","Between All-Male Groups",1.39178082191781,"Same Age Class"
"41","DYESMA",-0.375,"DYE","SMA",9.96438356164384,"AMG6",7.75616438356164,"AMG4","Between All-Male Groups",2.2082191780822,"Different Age Class"
"42","DYESMA",-0.375,"DYE","SMA",9.96438356164384,"AMG6",7.75616438356164,"AMG4","Between All-Male Groups",2.2082191780822,"Different Age Class"
"43","HASMEA",-0.3684,"HAS","MEA",7.68219178082192,"AMG8",8.34794520547945,"AMG7","Between All-Male Groups",0.66575342465753,"Same Age Class"
"44","HASMEA",-0.3684,"HAS","MEA",7.68219178082192,"AMG8",8.34794520547945,"AMG7","Between All-Male Groups",0.66575342465753,"Same Age Class"
"45","DRADUM",-0.3666,"DRA","DUM",8.36712328767123,"AMG7",10.6794520547945,"AMG4","Between All-Male Groups",2.31232876712327,"Different Age Class"
"46","DRADUM",-0.3666,"DRA","DUM",8.36712328767123,"AMG7",10.6794520547945,"AMG4","Between All-Male Groups",2.31232876712327,"Different Age Class"
"47","HOOMEA",-0.3646,"HOO","MEA",9.25753424657534,"AMG7",8.34794520547945,"AMG7","Within All-Male Group",0.90958904109589,"Same Age Class"
"48","HOOMEA",-0.3646,"HOO","MEA",9.25753424657534,"AMG7",8.34794520547945,"AMG7","Within All-Male Group",0.90958904109589,"Same Age Class"
"49","GHEWHI",-0.3627,"GHE","WHI",8.86301369863014,"AMG3",12.3643835616438,"AMG2","Between All-Male Groups",3.50136986301366,"Different Age Class"
"50","GHEWHI",-0.3627,"GHE","WHI",8.86301369863014,"AMG3",12.3643835616438,"AMG2","Between All-Male Groups",3.50136986301366,"Different Age Class"
"51","DUMOUZ",-0.3549,"DUM","OUZ",10.6794520547945,"AMG4",8.11506849315069,"AMG2","Between All-Male Groups",2.56438356164381,"Different Age Class"
"52","DUMOUZ",-0.3549,"DUM","OUZ",10.6794520547945,"AMG4",8.11506849315069,"AMG2","Between All-Male Groups",2.56438356164381,"Different Age Class"
"53","ATEMOB",-0.3509,"ATE","MOB",8.86575342465753,"AMG2",11.1424657534247,"AMG7","Between All-Male Groups",2.27671232876717,"Different Age Class"
"54","ATEMOB",-0.3509,"ATE","MOB",8.86575342465753,"AMG2",11.1424657534247,"AMG7","Between All-Male Groups",2.27671232876717,"Different Age Class"
"55","EAGHOO",-0.346,"EAG","HOO",8.46301369863014,"AMG6",9.25753424657534,"AMG7","Between All-Male Groups",0.794520547945199,"Same Age Class"
"56","EAGHOO",-0.346,"EAG","HOO",8.46301369863014,"AMG6",9.25753424657534,"AMG7","Between All-Male Groups",0.794520547945199,"Same Age Class"
"57","KROOUP",-0.3457,"KRO","OUP",9.33424657534247,"AMG4",9.41917808219178,"AMG2","Between All-Male Groups",0.0849315068493084,"Same Age Class"
"58","KROOUP",-0.3457,"KRO","OUP",9.33424657534247,"AMG4",9.41917808219178,"AMG2","Between All-Male Groups",0.0849315068493084,"Same Age Class"
"59","EDGZET",-0.344,"EDG","ZET",9.46301369863014,"AMG6",12.8164383561644,"AMG5","Between All-Male Groups",3.35342465753426,"Different Age Class"
"60","EDGZET",-0.344,"EDG","ZET",9.46301369863014,"AMG6",12.8164383561644,"AMG5","Between All-Male Groups",3.35342465753426,"Different Age Class"
"61","ATEGHE",-0.3419,"ATE","GHE",8.86575342465753,"AMG2",8.86301369863014,"AMG3","Between All-Male Groups",0.00273972602738937,"Same Age Class"
"62","ATEGHE",-0.3419,"ATE","GHE",8.86575342465753,"AMG2",8.86301369863014,"AMG3","Between All-Male Groups",0.00273972602738937,"Same Age Class"
"63","ONEOUZ",-0.3407,"ONE","OUZ",9.25479452054794,"AMG3",8.11506849315069,"AMG2","Between All-Male Groups",1.13972602739725,"Same Age Class"
"64","ONEOUZ",-0.3407,"ONE","OUZ",9.25479452054794,"AMG3",8.11506849315069,"AMG2","Between All-Male Groups",1.13972602739725,"Same Age Class"
"65","EAGSHO",-0.3327,"EAG","SHO",8.46301369863014,"AMG6",8.25479452054794,"AMG4","Between All-Male Groups",0.208219178082201,"Same Age Class"
"66","EAGSHO",-0.3327,"EAG","SHO",8.46301369863014,"AMG6",8.25479452054794,"AMG4","Between All-Male Groups",0.208219178082201,"Same Age Class"
"67","EDGRAN",-0.3318,"EDG","RAN",9.46301369863014,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",0.53150684931507,"Same Age Class"
"68","EDGRAN",-0.3318,"EDG","RAN",9.46301369863014,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",0.53150684931507,"Same Age Class"
"69","EDGHOO",-0.3253,"EDG","HOO",9.46301369863014,"AMG6",9.25753424657534,"AMG7","Between All-Male Groups",0.205479452054801,"Same Age Class"
"70","EDGHOO",-0.3253,"EDG","HOO",9.46301369863014,"AMG6",9.25753424657534,"AMG7","Between All-Male Groups",0.205479452054801,"Same Age Class"
"71","ATTDIK",-0.3227,"ATT","DIK",9.86301369863014,"AMG3",8.51780821917808,"AMG7","Between All-Male Groups",1.34520547945206,"Same Age Class"
"72","ATTDIK",-0.3227,"ATT","DIK",9.86301369863014,"AMG3",8.51780821917808,"AMG7","Between All-Male Groups",1.34520547945206,"Same Age Class"
"73","HOOZET",-0.3212,"HOO","ZET",9.25753424657534,"AMG7",12.8164383561644,"AMG5","Between All-Male Groups",3.55890410958906,"Different Age Class"
"74","HOOZET",-0.3212,"HOO","ZET",9.25753424657534,"AMG7",12.8164383561644,"AMG5","Between All-Male Groups",3.55890410958906,"Different Age Class"
"75","ATTRAN",-0.3177,"ATT","RAN",9.86301369863014,"AMG3",8.93150684931507,"AMG8","Between All-Male Groups",0.93150684931507,"Same Age Class"
"76","ATTRAN",-0.3177,"ATT","RAN",9.86301369863014,"AMG3",8.93150684931507,"AMG8","Between All-Male Groups",0.93150684931507,"Same Age Class"
"77","DGUGHE",-0.3136,"DGU","GHE",10.4630136986301,"AMG2",8.86301369863014,"AMG3","Between All-Male Groups",1.59999999999996,"Different Age Class"
"78","DGUGHE",-0.3136,"DGU","GHE",10.4630136986301,"AMG2",8.86301369863014,"AMG3","Between All-Male Groups",1.59999999999996,"Different Age Class"
"79","RANTEQ",-0.3111,"RAN","TEQ",8.93150684931507,"AMG8",9.86575342465753,"AMG2","Between All-Male Groups",0.93424657534246,"Same Age Class"
"80","RANTEQ",-0.3111,"RAN","TEQ",8.93150684931507,"AMG8",9.86575342465753,"AMG2","Between All-Male Groups",0.93424657534246,"Same Age Class"
"81","DUMEDG",-0.308,"DUM","EDG",10.6794520547945,"AMG4",9.46301369863014,"AMG6","Between All-Male Groups",1.21643835616436,"Same Age Class"
"82","DUMEDG",-0.308,"DUM","EDG",10.6794520547945,"AMG4",9.46301369863014,"AMG6","Between All-Male Groups",1.21643835616436,"Same Age Class"
"83","MOBQUA",-0.3075,"MOB","QUA",11.1424657534247,"AMG7",8.86849315068493,"AMG7","Within All-Male Group",2.27397260273977,"Different Age Class"
"84","MOBQUA",-0.3075,"MOB","QUA",11.1424657534247,"AMG7",8.86849315068493,"AMG7","Within All-Male Group",2.27397260273977,"Different Age Class"
"85","GHEONE",-0.3065,"GHE","ONE",8.86301369863014,"AMG3",9.25479452054794,"AMG3","Within All-Male Group",0.391780821917799,"Same Age Class"
"86","GHEONE",-0.3065,"GHE","ONE",8.86301369863014,"AMG3",9.25479452054794,"AMG3","Within All-Male Group",0.391780821917799,"Same Age Class"
"87","DYERAN",-0.3051,"DYE","RAN",9.96438356164384,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",1.03287671232877,"Same Age Class"
"88","DYERAN",-0.3051,"DYE","RAN",9.96438356164384,"AMG6",8.93150684931507,"AMG8","Between All-Male Groups",1.03287671232877,"Same Age Class"
"89","RHIWHI",-0.3012,"RHI","WHI",8.79452054794521,"AMG2",12.3643835616438,"AMG2","Within All-Male Group",3.56986301369859,"Different Age Class"
"90","RHIWHI",-0.3012,"RHI","WHI",8.79452054794521,"AMG2",12.3643835616438,"AMG2","Within All-Male Group",3.56986301369859,"Different Age Class"
"91","KHAZET",-0.301,"KHA","ZET",9.36164383561644,"AMG3",12.8164383561644,"AMG5","Between All-Male Groups",3.45479452054796,"Different Age Class"
"92","KHAZET",-0.301,"KHA","ZET",9.36164383561644,"AMG3",12.8164383561644,"AMG5","Between All-Male Groups",3.45479452054796,"Different Age Class"
"93","EAGGHE",-0.2976,"EAG","GHE",8.46301369863014,"AMG6",8.86301369863014,"AMG3","Between All-Male Groups",0.4,"Same Age Class"
"94","EAGGHE",-0.2976,"EAG","GHE",8.46301369863014,"AMG6",8.86301369863014,"AMG3","Between All-Male Groups",0.4,"Same Age Class"
"95","KROOUZ",-0.2969,"KRO","OUZ",9.33424657534247,"AMG4",8.11506849315069,"AMG2","Between All-Male Groups",1.21917808219178,"Same Age Class"
"96","KROOUZ",-0.2969,"KRO","OUZ",9.33424657534247,"AMG4",8.11506849315069,"AMG2","Between All-Male Groups",1.21917808219178,"Same Age Class"
"97","SMATEQ",-0.2964,"SMA","TEQ",7.75616438356164,"AMG4",9.86575342465753,"AMG2","Between All-Male Groups",2.10958904109589,"Different Age Class"
"98","SMATEQ",-0.2964,"SMA","TEQ",7.75616438356164,"AMG4",9.86575342465753,"AMG2","Between All-Male Groups",2.10958904109589,"Different Age Class"
"99","ASLZET",-0.2962,"ASL","ZET",11.9616438356164,"AMG6",12.8164383561644,"AMG5","Between All-Male Groups",0.854794520548001,"Same Age Class"
"100","ASLZET",-0.2962,"ASL","ZET",11.9616438356164,"AMG6",12.8164383561644,"AMG5","Between All-Male Groups",0.854794520548001,"Same Age Class"
"101","HOOKHA",-0.2951,"HOO","KHA",9.25753424657534,"AMG7",9.36164383561644,"AMG3","Between All-Male Groups",0.104109589041101,"Same Age Class"
"102","HOOKHA",-0.2951,"HOO","KHA",9.25753424657534,"AMG7",9.36164383561644,"AMG3","Between All-Male Groups",0.104109589041101,"Same Age Class"
"103","DYEEAG",-0.2947,"DYE","EAG",9.96438356164384,"AMG6",8.46301369863014,"AMG6","Within All-Male Group",1.5013698630137,"Different Age Class"
"104","DYEEAG",-0.2947,"DYE","EAG",9.96438356164384,"AMG6",8.46301369863014,"AMG6","Within All-Male Group",1.5013698630137,"Different Age Class"
"105","DUMTEQ",-0.2927,"DUM","TEQ",10.6794520547945,"AMG4",9.86575342465753,"AMG2","Between All-Male Groups",0.813698630136971,"Same Age Class"
"106","DUMTEQ",-0.2927,"DUM","TEQ",10.6794520547945,"AMG4",9.86575342465753,"AMG2","Between All-Male Groups",0.813698630136971,"Same Age Class"
"107","ATTDUM",-0.2921,"ATT","DUM",9.86301369863014,"AMG3",10.6794520547945,"AMG4","Between All-Male Groups",0.81643835616436,"Same Age Class"
"108","ATTDUM",-0.2921,"ATT","DUM",9.86301369863014,"AMG3",10.6794520547945,"AMG4","Between All-Male Groups",0.81643835616436,"Same Age Class"
"109","ATEDIK",-0.2913,"ATE","DIK",8.86575342465753,"AMG2",8.51780821917808,"AMG7","Between All-Male Groups",0.34794520547945,"Same Age Class"
"110","ATEDIK",-0.2913,"ATE","DIK",8.86575342465753,"AMG2",8.51780821917808,"AMG7","Between All-Male Groups",0.34794520547945,"Same Age Class"
"111","RHITEQ",-0.2875,"RHI","TEQ",8.79452054794521,"AMG2",9.86575342465753,"AMG2","Within All-Male Group",1.07123287671232,"Same Age Class"
"112","RHITEQ",-0.2875,"RHI","TEQ",8.79452054794521,"AMG2",9.86575342465753,"AMG2","Within All-Male Group",1.07123287671232,"Same Age Class"
"113","DUMWHI",-0.2852,"DUM","WHI",10.6794520547945,"AMG4",12.3643835616438,"AMG2","Between All-Male Groups",1.6849315068493,"Different Age Class"
"114","DUMWHI",-0.2852,"DUM","WHI",10.6794520547945,"AMG4",12.3643835616438,"AMG2","Between All-Male Groups",1.6849315068493,"Different Age Class"
"115","ATTMEA",-0.2841,"ATT","MEA",9.86301369863014,"AMG3",8.34794520547945,"AMG7","Between All-Male Groups",1.51506849315069,"Different Age Class"
"116","ATTMEA",-0.2841,"ATT","MEA",9.86301369863014,"AMG3",8.34794520547945,"AMG7","Between All-Male Groups",1.51506849315069,"Different Age Class"
"117","DIKHOO",-0.2816,"DIK","HOO",8.51780821917808,"AMG7",9.25753424657534,"AMG7","Within All-Male Group",0.739726027397259,"Same Age Class"
"118","DIKHOO",-0.2816,"DIK","HOO",8.51780821917808,"AMG7",9.25753424657534,"AMG7","Within All-Male Group",0.739726027397259,"Same Age Class"
"119","DUMMEA",-0.2797,"DUM","MEA",10.6794520547945,"AMG4",8.34794520547945,"AMG7","Between All-Male Groups",2.33150684931505,"Different Age Class"
"120","DUMMEA",-0.2797,"DUM","MEA",10.6794520547945,"AMG4",8.34794520547945,"AMG7","Between All-Male Groups",2.33150684931505,"Different Age Class"
"121","GHEZET",-0.2791,"GHE","ZET",8.86301369863014,"AMG3",12.8164383561644,"AMG5","Between All-Male Groups",3.95342465753426,"Different Age Class"
"122","GHEZET",-0.2791,"GHE","ZET",8.86301369863014,"AMG3",12.8164383561644,"AMG5","Between All-Male Groups",3.95342465753426,"Different Age Class"
"123","DGUKHA",-0.2783,"DGU","KHA",10.4630136986301,"AMG2",9.36164383561644,"AMG3","Between All-Male Groups",1.10136986301366,"Same Age Class"
"124","DGUKHA",-0.2783,"DGU","KHA",10.4630136986301,"AMG2",9.36164383561644,"AMG3","Between All-Male Groups",1.10136986301366,"Same Age Class"
"125","ATEHOO",-0.2765,"ATE","HOO",8.86575342465753,"AMG2",9.25753424657534,"AMG7","Between All-Male Groups",0.391780821917809,"Same Age Class"
"126","ATEHOO",-0.2765,"ATE","HOO",8.86575342465753,"AMG2",9.25753424657534,"AMG7","Between All-Male Groups",0.391780821917809,"Same Age Class"
"127","EAGHAS",-0.276,"EAG","HAS",8.46301369863014,"AMG6",7.68219178082192,"AMG8","Between All-Male Groups",0.780821917808221,"Same Age Class"
"128","EAGHAS",-0.276,"EAG","HAS",8.46301369863014,"AMG6",7.68219178082192,"AMG8","Between All-Male Groups",0.780821917808221,"Same Age Class"
"129","KROWHI",-0.2755,"KRO","WHI",9.33424657534247,"AMG4",12.3643835616438,"AMG2","Between All-Male Groups",3.03013698630133,"Different Age Class"
"130","KROWHI",-0.2755,"KRO","WHI",9.33424657534247,"AMG4",12.3643835616438,"AMG2","Between All-Male Groups",3.03013698630133,"Different Age Class"
"131","SMAVOD",-0.275,"SMA","VOD",7.75616438356164,"AMG4",7.86575342465753,"AMG2","Between All-Male Groups",0.10958904109589,"Same Age Class"
"132","SMAVOD",-0.275,"SMA","VOD",7.75616438356164,"AMG4",7.86575342465753,"AMG2","Between All-Male Groups",0.10958904109589,"Same Age Class"
"133","MEAOUZ",-0.2674,"MEA","OUZ",8.34794520547945,"AMG7",8.11506849315069,"AMG2","Between All-Male Groups",0.232876712328761,"Same Age Class"
"134","MEAOUZ",-0.2674,"MEA","OUZ",8.34794520547945,"AMG7",8.11506849315069,"AMG2","Between All-Male Groups",0.232876712328761,"Same Age Class"
"135","KHAWHI",-0.2668,"KHA","WHI",9.36164383561644,"AMG3",12.3643835616438,"AMG2","Between All-Male Groups",3.00273972602736,"Different Age Class"
"136","KHAWHI",-0.2668,"KHA","WHI",9.36164383561644,"AMG3",12.3643835616438,"AMG2","Between All-Male Groups",3.00273972602736,"Different Age Class"
"137","DUMEGG",-0.2655,"DUM","EGG",10.6794520547945,"AMG4",8.71506849315069,"AMG6","Between All-Male Groups",1.96438356164381,"Different Age Class"
"138","DUMEGG",-0.2655,"DUM","EGG",10.6794520547945,"AMG4",8.71506849315069,"AMG6","Between All-Male Groups",1.96438356164381,"Different Age Class"
"139","KHASHO",-0.2643,"KHA","SHO",9.36164383561644,"AMG3",8.25479452054794,"AMG4","Between All-Male Groups",1.1068493150685,"Same Age Class"
"140","KHASHO",-0.2643,"KHA","SHO",9.36164383561644,"AMG3",8.25479452054794,"AMG4","Between All-Male Groups",1.1068493150685,"Same Age Class"
"141","MEAQUA",-0.2617,"MEA","QUA",8.34794520547945,"AMG7",8.86849315068493,"AMG7","Within All-Male Group",0.520547945205481,"Same Age Class"
"142","MEAQUA",-0.2617,"MEA","QUA",8.34794520547945,"AMG7",8.86849315068493,"AMG7","Within All-Male Group",0.520547945205481,"Same Age Class"
"143","DUMVOD",-0.2613,"DUM","VOD",10.6794520547945,"AMG4",7.86575342465753,"AMG2","Between All-Male Groups",2.81369863013697,"Different Age Class"
"144","DUMVOD",-0.2613,"DUM","VOD",10.6794520547945,"AMG4",7.86575342465753,"AMG2","Between All-Male Groups",2.81369863013697,"Different Age Class"
"145","ATTTEQ",-0.2568,"ATT","TEQ",9.86301369863014,"AMG3",9.86575342465753,"AMG2","Between All-Male Groups",0.00273972602738937,"Same Age Class"
"146","ATTTEQ",-0.2568,"ATT","TEQ",9.86301369863014,"AMG3",9.86575342465753,"AMG2","Between All-Male Groups",0.00273972602738937,"Same Age Class"
"147","HOORAN",-0.2536,"HOO","RAN",9.25753424657534,"AMG7",8.93150684931507,"AMG8","Between All-Male Groups",0.326027397260269,"Same Age Class"
"148","HOORAN",-0.2536,"HOO","RAN",9.25753424657534,"AMG7",8.93150684931507,"AMG8","Between All-Male Groups",0.326027397260269,"Same Age Class"
"149","ERGKRO",-0.2523,"ERG","KRO",8.71506849315069,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.61917808219178,"Same Age Class"
"150","ERGKRO",-0.2523,"ERG","KRO",8.71506849315069,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.61917808219178,"Same Age Class"
"151","DIKOUZ",-0.252,"DIK","OUZ",8.51780821917808,"AMG7",8.11506849315069,"AMG2","Between All-Male Groups",0.402739726027391,"Same Age Class"
"152","DIKOUZ",-0.252,"DIK","OUZ",8.51780821917808,"AMG7",8.11506849315069,"AMG2","Between All-Male Groups",0.402739726027391,"Same Age Class"
"153","HOOOUP",-0.2501,"HOO","OUP",9.25753424657534,"AMG7",9.41917808219178,"AMG2","Between All-Male Groups",0.16164383561644,"Same Age Class"
"154","HOOOUP",-0.2501,"HOO","OUP",9.25753424657534,"AMG7",9.41917808219178,"AMG2","Between All-Male Groups",0.16164383561644,"Same Age Class"
"155","DUMDYE",-0.2481,"DUM","DYE",10.6794520547945,"AMG4",9.96438356164384,"AMG6","Between All-Male Groups",0.71506849315066,"Same Age Class"
"156","DUMDYE",-0.2481,"DUM","DYE",10.6794520547945,"AMG4",9.96438356164384,"AMG6","Between All-Male Groups",0.71506849315066,"Same Age Class"
"157","ATERAN",-0.2464,"ATE","RAN",8.86575342465753,"AMG2",8.93150684931507,"AMG8","Between All-Male Groups",0.0657534246575402,"Same Age Class"
"158","ATERAN",-0.2464,"ATE","RAN",8.86575342465753,"AMG2",8.93150684931507,"AMG8","Between All-Male Groups",0.0657534246575402,"Same Age Class"
"159","KROZET",-0.2442,"KRO","ZET",9.33424657534247,"AMG4",12.8164383561644,"AMG5","Between All-Male Groups",3.48219178082193,"Different Age Class"
"160","KROZET",-0.2442,"KRO","ZET",9.33424657534247,"AMG4",12.8164383561644,"AMG5","Between All-Male Groups",3.48219178082193,"Different Age Class"
"161","EDGSHO",-0.2439,"EDG","SHO",9.46301369863014,"AMG6",8.25479452054794,"AMG4","Between All-Male Groups",1.2082191780822,"Same Age Class"
"162","EDGSHO",-0.2439,"EDG","SHO",9.46301369863014,"AMG6",8.25479452054794,"AMG4","Between All-Male Groups",1.2082191780822,"Same Age Class"
"163","EGGHOO",-0.2438,"EGG","HOO",8.71506849315069,"AMG6",9.25753424657534,"AMG7","Between All-Male Groups",0.542465753424649,"Same Age Class"
"164","EGGHOO",-0.2438,"EGG","HOO",8.71506849315069,"AMG6",9.25753424657534,"AMG7","Between All-Male Groups",0.542465753424649,"Same Age Class"
"165","GHETEQ",-0.243,"GHE","TEQ",8.86301369863014,"AMG3",9.86575342465753,"AMG2","Between All-Male Groups",1.00273972602739,"Same Age Class"
"166","GHETEQ",-0.243,"GHE","TEQ",8.86301369863014,"AMG3",9.86575342465753,"AMG2","Between All-Male Groups",1.00273972602739,"Same Age Class"
"167","HASRAN",-0.2423,"HAS","RAN",7.68219178082192,"AMG8",8.93150684931507,"AMG8","Within All-Male Group",1.24931506849315,"Same Age Class"
"168","HASRAN",-0.2423,"HAS","RAN",7.68219178082192,"AMG8",8.93150684931507,"AMG8","Within All-Male Group",1.24931506849315,"Same Age Class"
"169","ASLMAY",-0.242,"ASL","MAY",11.9616438356164,"AMG6",10.213698630137,"AMG6","Within All-Male Group",1.7479452054794,"Different Age Class"
"170","ASLMAY",-0.242,"ASL","MAY",11.9616438356164,"AMG6",10.213698630137,"AMG6","Within All-Male Group",1.7479452054794,"Different Age Class"
"171","GHEMAY",-0.241,"GHE","MAY",8.86301369863014,"AMG3",10.213698630137,"AMG6","Between All-Male Groups",1.35068493150686,"Same Age Class"
"172","GHEMAY",-0.241,"GHE","MAY",8.86301369863014,"AMG3",10.213698630137,"AMG6","Between All-Male Groups",1.35068493150686,"Same Age Class"
"173","MOBWHI",-0.24,"MOB","WHI",11.1424657534247,"AMG7",12.3643835616438,"AMG2","Between All-Male Groups",1.2219178082191,"Same Age Class"
"174","MOBWHI",-0.24,"MOB","WHI",11.1424657534247,"AMG7",12.3643835616438,"AMG2","Between All-Male Groups",1.2219178082191,"Same Age Class"
"175","DGUVOD",-0.2381,"DGU","VOD",10.4630136986301,"AMG2",7.86575342465753,"AMG2","Within All-Male Group",2.59726027397257,"Different Age Class"
"176","DGUVOD",-0.2381,"DGU","VOD",10.4630136986301,"AMG2",7.86575342465753,"AMG2","Within All-Male Group",2.59726027397257,"Different Age Class"
"177","DUMOUP",-0.2368,"DUM","OUP",10.6794520547945,"AMG4",9.41917808219178,"AMG2","Between All-Male Groups",1.26027397260272,"Same Age Class"
"178","DUMOUP",-0.2368,"DUM","OUP",10.6794520547945,"AMG4",9.41917808219178,"AMG2","Between All-Male Groups",1.26027397260272,"Same Age Class"
"179","RHIZET",-0.232,"RHI","ZET",8.79452054794521,"AMG2",12.8164383561644,"AMG5","Between All-Male Groups",4.02191780821919,"Different Age Class"
"180","RHIZET",-0.232,"RHI","ZET",8.79452054794521,"AMG2",12.8164383561644,"AMG5","Between All-Male Groups",4.02191780821919,"Different Age Class"
"181","DGUEDG",-0.2305,"DGU","EDG",10.4630136986301,"AMG2",9.46301369863014,"AMG6","Between All-Male Groups",0.999999999999959,"Same Age Class"
"182","DGUEDG",-0.2305,"DGU","EDG",10.4630136986301,"AMG2",9.46301369863014,"AMG6","Between All-Male Groups",0.999999999999959,"Same Age Class"
"183","DUMERG",-0.2298,"DUM","ERG",10.6794520547945,"AMG4",8.71506849315069,"AMG6","Between All-Male Groups",1.96438356164381,"Different Age Class"
"184","DUMERG",-0.2298,"DUM","ERG",10.6794520547945,"AMG4",8.71506849315069,"AMG6","Between All-Male Groups",1.96438356164381,"Different Age Class"
"185","DUMGHE",-0.2293,"DUM","GHE",10.6794520547945,"AMG4",8.86301369863014,"AMG3","Between All-Male Groups",1.81643835616436,"Different Age Class"
"186","DUMGHE",-0.2293,"DUM","GHE",10.6794520547945,"AMG4",8.86301369863014,"AMG3","Between All-Male Groups",1.81643835616436,"Different Age Class"
"187","OUPQUA",-0.2276,"OUP","QUA",9.41917808219178,"AMG2",8.86849315068493,"AMG7","Between All-Male Groups",0.550684931506849,"Same Age Class"
"188","OUPQUA",-0.2276,"OUP","QUA",9.41917808219178,"AMG2",8.86849315068493,"AMG7","Between All-Male Groups",0.550684931506849,"Same Age Class"
"189","RHIVOD",-0.2226,"RHI","VOD",8.79452054794521,"AMG2",7.86575342465753,"AMG2","Within All-Male Group",0.928767123287679,"Same Age Class"
"190","RHIVOD",-0.2226,"RHI","VOD",8.79452054794521,"AMG2",7.86575342465753,"AMG2","Within All-Male Group",0.928767123287679,"Same Age Class"
"191","ASLMOB",-0.2215,"ASL","MOB",11.9616438356164,"AMG6",11.1424657534247,"AMG7","Between All-Male Groups",0.8191780821917,"Same Age Class"
"192","ASLMOB",-0.2215,"ASL","MOB",11.9616438356164,"AMG6",11.1424657534247,"AMG7","Between All-Male Groups",0.8191780821917,"Same Age Class"
"193","EGGRHI",-0.2211,"EGG","RHI",8.71506849315069,"AMG6",8.79452054794521,"AMG2","Between All-Male Groups",0.079452054794519,"Same Age Class"
"194","EGGRHI",-0.2211,"EGG","RHI",8.71506849315069,"AMG6",8.79452054794521,"AMG2","Between All-Male Groups",0.079452054794519,"Same Age Class"
"195","ASLVOD",-0.2204,"ASL","VOD",11.9616438356164,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",4.09589041095887,"Different Age Class"
"196","ASLVOD",-0.2204,"ASL","VOD",11.9616438356164,"AMG6",7.86575342465753,"AMG2","Between All-Male Groups",4.09589041095887,"Different Age Class"
"197","EAGKRO",-0.2196,"EAG","KRO",8.46301369863014,"AMG6",9.33424657534247,"AMG4","Between All-Male Groups",0.87123287671233,"Same Age Class"
